brokertitle,type,price,beds,bath,propertysqft,formatted_address,latitude,longitude,log_price,price_segment,eda_type_clean,log_beds,beds_sqrt,beds_asinh,beds_binned,log_bath,bath_binned,area_missing,log_area,zip,borough,borough_Manhattan,borough_Brooklyn,borough_Queens,price_per_sqft,log_pps
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,5500000,3,4,1495.512345,"40 E 88th St # 14b, New York, NY 10128, USA",40.7819874,-73.9578067,15.520258650202699,upper,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,1,7.3108925765069745,10128,Manhattan,True,False,False,3677.6694076704525,8.210306391776742
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,10850000,4,2,4372.0,"555 West End Ave, New York, NY 10024, USA",40.7895088,-73.9778147,16.199675637950744,upper,Condo for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,8.38320455141292,10024,Manhattan,True,False,False,2481.701738334858,7.817102656800799
Brokered by Keller Williams Realty Group,Multi-family home for sale,999000,5,4,1980.0,"503 Hollywood Ave, Bronx, NY 10465, USA",40.8232894,-73.8169443,13.81451005763069,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.6094379124341003,4,0,7.591357046698551,10465,The Bronx,False,False,False,504.54545454545456,6.225637954389193
Brokered by Corcoran Park Avenue South,Condo for sale,2195000,3,2,1708.0,"500 Park Ave #16a, New York, NY 10022, USA",40.7629604,-73.9705452,14.601692604491408,mid,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.443663683115591,10022,Manhattan,True,False,False,1285.128805620609,7.159392059673507
"Brokered by BEN BAY REALTY, CO.",Multi-family home for sale,1260000,7,2,2000.0,"1677 Bay Ridge Ave, Brooklyn, NY 11230, USA",40.6186892,-73.9952499,14.04662227892766,mid,Multi-family home for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.0986122886681098,2,0,7.601402334583733,11204,Brooklyn,False,True,False,630.0,6.447305862541213
Brokered by Brown Harris Stevens,Co-op for sale,675000,1,1,1495.512345,"160 9th Ave #1b, New York, NY 10011, USA",40.7443659,-74.0025913,13.422467969854667,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10011,Manhattan,True,False,False,451.3503363959192,6.1144569601343886
Brokered by Brown Harris Stevens,Pending,225000,2,1,600.0,"535 W 163rd St #3, New York, NY 10032, USA",40.8375103,-73.9407123,12.323855681186558,entry,Pending,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.398594934535208,10032,Manhattan,True,False,False,375.0,5.929589143389895
Brokered by Nyc Realty Brokers Llc,Co-op for sale,229000,1,1,650.0,"402 Bay Ridge Pkwy Apt 68, Brooklyn, NY 11209, USA",40.6308291,-74.0250165,12.341477282536376,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.478509642208569,11209,Brooklyn,False,True,False,352.3076923076923,5.867339326864257
"Brokered by Robert Defalco Realty, Inc.",Multi-family home for sale,1275000,6,5,2500.0,"595 Sinclair Ave, Staten Island, NY 10312, USA",40.5423923,-74.1955899,14.058456736574664,mid,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.791759469228055,5-6,0,7.824445930877619,10312,Staten Island,False,False,False,510.0,6.236369590203704
Brokered by Douglas Elliman - 140 Franklin,Condo for sale,5495000,5,4,4014.0,"270 Broadway #19d, New York, NY 10007, USA",40.7141198,-74.0066281,15.51934914581986,upper,Condo for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.6094379124341003,4,0,8.297792626380861,10007,Manhattan,True,False,False,1368.958644743398,7.222535832047867
Brokered by R New York,Co-op for sale,850000,2,2,1495.512345,"235 Adams St #4d, Brooklyn, NY 11201, USA",40.6965776,-73.9883987,13.652991628466498,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,11201,Brooklyn,False,True,False,568.3670902763427,6.344525375977167
Brokered by Jonarbri Realty,House for sale,450000,4,3,1495.512345,"661 E 228th St, Bronx, NY 10466, USA",40.8904909,-73.8606171,13.017002861746503,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.3862943611198906,3,1,7.3108925765069745,10466,The Bronx,False,False,False,300.90022426394614,5.71009657955434
Brokered by PEERLESS PROPERTIES CORP.,Multi-family home for sale,950000,3,2,1495.512345,"22-36 92nd St, Flushing, NY 11369, USA",40.7689418,-73.8785452,13.764217263576723,entry,Multi-family home for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11369,Queens,False,False,True,635.2338067794418,6.455566116506573
Brokered by Unlimited Homes Realty Inc,House for sale,730000,4,3,1648.0,"191-20 113th Rd, Jamaica, NY 11412, USA",40.6987,-73.761794,13.500799813124575,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.3862943611198906,3,0,7.407924322559599,11412,Queens,False,False,True,442.9611650485437,6.0957370924999585
Brokered by Promise Realty LLC,Condo for sale,830000,2,2,1495.512345,"213-02 42nd Ave #7e, Bayside, NY 11361, USA",40.7624173,-73.7710902,13.62918097977278,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,11361,Queens,False,False,True,554.9937469757228,6.320757047740799
Brokered by Park Assets Real Estate Corp,House for sale,829000,5,4,1495.512345,"110-35 166th St, Addisleigh Park, NY 11433, USA",40.6935674,-73.7855565,13.627975434117433,entry,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.6094379124341003,4,1,7.3108925765069745,11433,Queens,False,False,True,554.3250798106918,6.319553671662565
Brokered by Avenues - Headquarters,Condo for sale,555000,3,1,1495.512345,"186 W 80th St #3e, New York, NY 10024, USA",40.7835114,-73.9776775,13.226723392728571,entry,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,10024,Manhattan,True,False,False,371.11027659220025,5.919190252794916
Brokered by Andron Realty Group Tulip R E,House for sale,888000,4,2,1495.512345,"84-49 264th St, Queens, NY 11001, USA",40.7367436,-73.7039037,13.696727021974308,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,1,7.3108925765069745,11001,Queens,False,False,True,593.7764425475203,6.388185608131736
Brokered by Sovereign Realty Of Ny Inc,Multi-family home for sale,1149000,6,3,2600.0,"228 Beach 125th St, Rockaway Park, NY 11694, USA",40.5781241,-73.8449946,13.954402556830892,mid,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.3862943611198906,3,0,7.8636512654486515,11694,Queens,False,False,True,441.9230769230769,6.093396113710584
Brokered by RE MAX Edge,Pending,648000,3,2,2112.0,"157 N Pine Terrace, Staten Island, NY 10312, USA",40.5395578,-74.1795806,13.381645975334411,entry,Pending,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.655864017616056,10312,Staten Island,False,False,False,306.8181818181818,5.72950928989471
Brokered by Precious Properties Corp.,Condo for sale,499000,2,1,825.0,"9201 Shore Rd #302, Brooklyn, NY 11209, USA",40.620502,-74.0396973,13.120361374733656,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.716594773520978,11209,Brooklyn,False,True,False,604.8484848484849,6.406629929805352
Brokered by Sky Port Homes Llc,Condo for sale,450000,2,1,1249.0,"113 Beach 60th St #95, Arverne, NY 11692, USA",40.5894946,-73.7896353,13.017002861746503,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,7.1308988302963465,11692,Queens,False,False,True,360.28823058446756,5.889676062434712
Brokered by Keller Williams Legendary,Multi-family home for sale,3900000,6,3,1495.512345,"183-07 145th Dr, Jamaica, NY 11413, USA",40.6632412,-73.7625294,15.176487111099874,upper,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.3862943611198906,3,1,7.3108925765069745,11413,Queens,False,False,True,2607.8019436208665,7.866646369499696
Brokered by Ashford Homes,House for sale,558000,3,2,1108.0,"3811 Hylan Blvd, Staten Island, NY 10308, USA",40.5463363,-74.1420026,13.232114241363448,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.011213987350367,10308,Staten Island,False,False,False,503.6101083032491,6.223786068315566
Brokered by EXP Realty,Multi-family home for sale,1695000,4,2,1495.512345,"304 3rd Ave, Brooklyn, NY 11215, USA",40.6768411,-73.9867935,14.343193298796688,mid,Multi-family home for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,1,7.3108925765069745,11215,Brooklyn,False,True,False,1133.3908447275305,7.033851085159551
Brokered by Corcoran Brooklyn Heights,House for sale,725000,5,2,1495.512345,"138-48 229th St, Jamaica, NY 11413, USA",40.6702491,-73.7454183,13.493926933836812,entry,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,1,7.3108925765069745,11413,Queens,False,False,True,484.78369464746874,6.185763452084389
Brokered by COMPASS,Co-op for sale,940000,3,2,1495.512345,"3339 80th St Apt 1, Jackson Heights, NY 11372, USA",40.7553599,-73.88722,13.753635154246187,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11372,Queens,False,False,True,628.5471351291319,6.445000727772804
Brokered by RE MAX Real Estate Professionals,Condo for sale,539000,2,2,821.0,"1495 E 28th St #3a, Brooklyn, NY 11229, USA",40.6145816,-73.9463149,13.197470849891134,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,6.71174039505618,11229,Brooklyn,False,True,False,656.516443361754,6.488469772654417
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1,859.0,"1185 Anderson Ave #1c, Bronx, NY 10452, USA",40.8366623,-73.9239586,11.502875129116727,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.756932389247553,10452,The Bronx,False,False,False,115.25029103608847,4.755745548000577
Brokered by BHHS New York Properties,Pending,895000,2,2,1111.0,"343 E 74th St #20b, New York, NY 10021, USA",40.7696861,-73.9557104,13.704578997256993,entry,Pending,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.013915474810528,10021,Manhattan,True,False,False,805.5805580558056,6.692803778573029
Brokered by COMPASS,Co-op for sale,995000,3,2,1300.0,"23 E 79th St c, New York, NY 10075, USA",40.776763,-73.9625093,13.81049801614073,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.170888478512505,10075,Manhattan,True,False,False,765.3846153846154,6.64168415258332
Brokered by Awaye Realty,Condo for sale,2550000,3,2,2400.0,"145 Huntington St 147 1, Brooklyn, NY 11231, USA",40.6763366,-74.0001966,14.75160391713461,mid,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.783640596221253,11231,Brooklyn,False,True,False,1062.5,6.969320634640292
Brokered by RE MAX Elite,Co-op for sale,345000,2,1,1000.0,"2483 W 16th St #14d, Brooklyn, NY 11214, USA",40.5871907,-73.9840965,12.751299696013497,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.90875477931522,11214,Brooklyn,False,True,False,345.0,5.846438775057725
Brokered by RE/MAX Elite,House for sale,879000,4,2,2240.0,"120 8 St, Staten Island, NY 10306, USA",40.5708089,-74.1179169,13.686540176667314,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.714677473800927,10306,Staten Island,False,False,False,392.4107142857143,5.974854140677416
Brokered by Corcoran West Side,Co-op for sale,945000,2,1,1495.512345,"250 W 75th St #4c, New York, NY 10023, USA",40.7813792,-73.9824979,13.758940206475879,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,1,7.3108925765069745,10023,Manhattan,True,False,False,631.8904709542869,6.450297375504677
Brokered by BERKSHIRE HATHAWAY,House for sale,939999,3,2,3096.0,"222-11 100th Dr, Queens Village, NY 11429, USA",40.7146332,-73.7305803,13.753634090415833,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,8.038189179973203,11429,Queens,False,False,True,303.6172480620155,5.719056064143582
Brokered by COMPASS,Co-op for sale,500000,3,2,1200.0,"98-20 62nd Dr, Rego Park, NY 11374, USA",40.7329909,-73.8586242,13.122363377404328,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.0909098220799835,11374,Queens,False,False,True,416.6666666666667,6.034683666227958
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,475000,1,1,1495.512345,"44 W 96th St #5a, New York, NY 10025, USA",40.7920657,-73.9663587,13.071070083016778,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10025,Manhattan,True,False,False,317.6169033897209,5.76398945127799
Brokered by Cana Realty,House for sale,1288000,3,4,1495.512345,"21-26 81st St, Flushing, NY 11370, USA",40.7701118,-73.8892017,14.068601185646436,mid,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,1,7.3108925765069745,11370,Queens,False,False,True,861.243308559917,6.759537491346034
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,3099000,36,16,12460.0,"5206 6th Ave, Brooklyn, NY 11220, USA",40.6426522,-74.0096744,14.946590036769885,upper,Multi-family home for sale,3.6109179126442243,6.0,4.276858964458208,20+,2.833213344056216,10+,0,9.430359045942868,11220,Brooklyn,False,True,False,248.7158908507223,5.520323835031417
Brokered by Daniel Gale Sotheby's International Realty,Townhouse for sale,1238000,3,2,1500.0,"110-39 62nd Dr, Forest Hills, NY 11375, USA",40.7367847,-73.8477757,14.02900773222668,mid,Townhouse for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.313886831633462,11375,Queens,False,False,True,825.3333333333334,6.7169982433670805
Brokered by REAL NEW YORK - Remote Brooklyn,Co-op for sale,1450000,2,2,1495.512345,"17 W 64th St #7a, New York, NY 10023, USA",40.7717467,-73.9805466,14.187074114396758,mid,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10023,Manhattan,True,False,False,969.5673892949375,6.877880837905682
Brokered by Venezia Realty Group LLC,Co-op for sale,370000,2,1,800.0,"1065 Shore Pkwy #2b, Brooklyn, NY 11228, USA",40.6033288,-74.0160805,12.821258284620408,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.68586094706836,11228,Brooklyn,False,True,False,462.5,6.13880638500591
Brokered by COMPASS,Condo for sale,595000,1,1,574.0,"26 W 127th St, New York, NY 10027, USA",40.8080535,-73.9426066,13.296316684527767,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.354370040797351,10027,Manhattan,True,False,False,1036.5853658536585,6.944651529060887
Brokered by Hometown Properties,Condo for sale,2799000,3,3,2350.0,"105 15th St, Brooklyn, NY 11215, USA",40.6676042,-73.9931265,14.84477276849759,mid,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.3862943611198906,3,0,7.762596048540069,11215,Brooklyn,False,True,False,1191.063829787234,7.083441394670849
Brokered by Pride Estates,Co-op for sale,289000,1,1,520.0,"7401 Shore Rd #2l, Brooklyn, NY 11209, USA",40.6339937,-74.0363466,12.57418196709457,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.255750041753367,11209,Brooklyn,False,True,False,555.7692307692307,6.322150846662151
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,595000,1,1,1495.512345,"317 E 3rd St #4, New York, NY 10009, USA",40.7211983,-73.9787559,13.296316684527767,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10009,Manhattan,True,False,False,397.85696319343987,5.988602864380602
Brokered by Realty Connect Usa L I Inc,Pending,669000,3,1,1080.0,"42-39 248th St, Flushing, NY 11363, USA",40.7696159,-73.7403605,13.413539339110365,entry,Pending,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.985641817639208,11363,Queens,False,False,True,619.4444444444445,6.4304360671059895
Brokered by COMPASS,Townhouse for sale,13995000,5,2,6815.0,"137 W 77th St, New York, NY 10024, USA",40.7813836,-73.9776937,16.45421068093169,luxury,Townhouse for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,0,8.827028068509152,10024,Manhattan,True,False,False,2053.558327219369,7.627816177903133
Brokered by NEXT - NextStopNY,Co-op for sale,2095000,4,4,1495.512345,"345 E 56th St, New York, NY 10022, USA",40.7579677,-73.9636757,14.555064111338375,mid,Co-op for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,1,7.3108925765069745,10022,Manhattan,True,False,False,1400.857710739927,7.245553572244289
Brokered by Beaudoin Realty Group Inc,Co-op for sale,585000,3,1,1050.0,"35-31 85th St, Jackson Heights, NY 11372, USA",40.7512505,-73.8814433,13.279367126213993,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.957497370876951,11372,Queens,False,False,True,557.1428571428571,6.324614945999757
Brokered by EXIT REALTY TOP PROPERTIES,House for sale,699000,3,2,1538.0,"38 Jones St, Staten Island, NY 10314, USA",40.6059609,-74.1644799,13.457406021215947,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.338888133838879,10314,Staten Island,False,False,False,454.4863459037711,6.1213657401887485
"Brokered by Homes R Us Realty of NY, Inc.",Condo for sale,340000,1,1,850.0,"2925 W 5th St #12h, Brooklyn, NY 11224, USA",40.5777691,-73.9719866,12.736700896592344,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.7464121285733745,11224,Brooklyn,False,True,False,400.0,5.993961427306569
